Customer ID;Name;Surname;Gender;Birthdate
521078;Thomas;Gay;M;1979.10.26
929713;Courtney;Brooks;F;1949.11.02
62447;Kevin;Lee;M;1983.10.25
640483;Cynthia;Cortez;F;1953.11.01
747367;Travis;Stephens;F;1951.11.02
587716;Eric;Roberts;M;1959.10.31
326183;Karina;Hobbs;M;1992.10.22
589232;Ashley;Rodriguez;F;1993.10.22
399803;Jerry;Smith;F;1987.10.24
685223;Chase;Hernandez;M;1960.10.30
420123;Emily;Cruz;;1973.10.27
582128;Carmen;White;;1953.11.01
209275;Benjamin;Gutierrez;M;1968.10.28
293957;Kelly;Fisher;M;1977.10.26
559312;John;Brown;F;1999.10.21
525236;Richard;Reed;;1963.10.30
333565;Jessica;Griffin;;1964.10.29
738460;Barbara;Hanson;F;1952.11.01
808449;Terri;Ward;M;1971.10.28
597427;Ashley;Willis;M;1966.10.29
914669;Victoria;Harris;F;2002.10.20
720502;Jake;Rush;F;1953.11.01
661202;Daniel;Liu;F;1951.11.02
540605;Vicki;Vaughn;F;1985.10.24
230892;Kevin;Alvarez;F;1967.10.29
938450;Jared;Henry;M;1988.10.23
718937;Kelly;Perkins;F;1979.10.26
130089;Stephanie;Woods;F;2005.10.19
799524;Joyce;Larson;;1948.11.02
212828;Katherine;Pierce;F;1950.11.02
706018;Angela;Garcia;M;1975.10.27
965548;Matthew;Cox;M;1956.10.31
322429;Kelly;Fernandez;M;1995.10.22
203173;Bryan;Gallegos;;1962.10.30
79837;Crystal;White;F;1971.10.28
332928;Linda;Olson;M;1965.10.29
729759;Adam;Russell;M;1970.10.28
288117;Deanna;Brown;M;1986.10.24
814110;Eric;Roberts;F;1968.10.28
961730;Kristen;Hayes;M;1977.10.26
125710;Angel;Silva;M;1970.10.28
396337;Stephanie;Mack;M;1997.10.21
872524;Timothy;Woodard;F;1979.10.26
230526;Heather;Cain;;1983.10.25
702556;Jason;Vazquez;M;2004.10.19
536512;Gregory;Rivera;F;1984.10.24
122478;Michael;Garcia;;1982.10.25
748258;Daniel;Black;M;1950.11.02
233411;Maria;Long;M;1964.10.29
328176;Charles;Hubbard;F;2000.10.20
968238;Nathan;Gentry;M;1949.11.02
203329;Dillon;Wood;M;2005.10.19
652207;Teresa;Thornton;F;1952.11.01
896517;Lindsey;Mcdonald;M;1963.10.30
271343;Crystal;Bennett;F;1953.11.01
338502;Alicia;Freeman;M;1992.10.22
107965;Christian;Sparks;M;1978.10.26
949039;Jose;Kelley;F;1997.10.21
228845;Sheila;Thornton;;1992.10.22
957317;Shawn;Meyer;;1965.10.29
535560;Russell;Wallace;M;1964.10.29
688127;Ronnie;Lawrence;M;1970.10.28
733099;Carrie;Perez;M;1975.10.27
486425;David;Peterson;F;1950.11.02
959890;Marilyn;Wilkerson;F;1957.10.31
662027;Lydia;Savage;F;1993.10.22
989025;Anna;Velasquez;F;1995.10.22
975373;Jennifer;Harding;M;1978.10.26
595156;Debbie;Bradley;F;2001.10.20
558923;Christopher;Elliott;M;1982.10.25
93525;Scott;Valencia;;1982.10.25
724748;Erica;Haley;M;1996.10.21
581729;Jesse;Miller;F;1989.10.23
534871;Jonathan;Hall;F;1984.10.24
785029;Jamie;Vincent;F;1958.10.31
491832;Helen;Thomas;F;2002.10.20
925662;Misty;Morrison;F;1970.10.28
674958;Sandra;Newman;F;1960.10.30
611753;Cameron;Kelley;M;2002.10.20
840656;Diana;Obrien;M;2004.10.19
120909;Daniel;Benson;F;1957.10.31
650064;Nathan;Martinez;F;1990.10.23
146061;Jennifer;Dawson;F;1979.10.26
308197;Angela;Pitts;F;1952.11.01
240733;Shane;Baldwin;M;1956.10.31
342563;Nina;Mitchell;F;1949.11.02
819006;Maxwell;Horn;F;1997.10.21
591095;Sheila;Fuller;M;1992.10.22
766701;Danielle;Henderson;F;1971.10.28
192785;Martin;Johnson;;1993.10.22
753513;Kayla;Vargas;M;1961.10.30
720828;Luke;Barker;M;1960.10.30
732881;Kenneth;Brown;F;1956.10.31
645496;Colleen;Hamilton;F;1970.10.28
282197;Martin;Preston;M;1948.11.02
144299;Nicholas;Norton;F;1999.10.21
621849;Andrea;Woodward;F;1988.10.23
156144;Timothy;Rogers;;1966.10.29
363686;Lisa;Murray;F;1958.10.31
271541;Timothy;Brooks;M;2004.10.19
419076;Maureen;Leach;F;1968.10.28
548320;Jack;Cantu;F;1972.10.27
405553;Cynthia;Mercer;M;1982.10.25
657568;Shawn;Lopez;M;1997.10.21
422753;Nicole;West;M;1985.10.24
47187;Stephen;Johnson;M;1970.10.28
821685;Sean;Pratt;M;1979.10.26
323651;Maria;Nunez;;1976.10.26
650118;Robert;Rodgers;M;1983.10.25
174818;Crystal;Arnold;M;1970.10.28
696702;Megan;Hernandez;M;1994.10.22
25985;Cynthia;Patel;M;1991.10.23
704882;Stephanie;Jones;F;1977.10.26
227632;Kristina;Young;M;2005.10.19
653291;Patricia;Lewis;M;1971.10.28
287502;Kimberly;Chapman;M;1949.11.02
815839;Christopher;Luna;M;1999.10.21
4800;Michael;Martinez;M;1972.10.27
882336;Scott;Little;F;1950.11.02
844980;Tyler;Ballard;F;1949.11.02
110801;Claudia;Ortega;F;1970.10.28
241269;Tammy;Cole;F;1987.10.24
17397;Lisa;Whitney;F;1987.10.24
951956;Sarah;Wells;F;2000.10.20
270874;Victoria;Hill;M;1989.10.23
49268;Taylor;Monroe;;1992.10.22
649121;Blake;Mccormick;F;1970.10.28
36335;Shannon;Moran;M;1958.10.31
792943;Scott;Hogan;M;1971.10.28
762629;Miguel;Wood;M;1952.11.01
740244;William;Pugh;F;1953.11.01
491345;Mark;Smith;M;1965.10.29
728381;Troy;Love;M;1948.11.02
963534;John;Brown;M;1990.10.23
614467;Leah;Hunter;F;1995.10.22
259391;Rachel;Deleon;F;1975.10.27
692447;Ryan;Valdez;F;1964.10.29
943640;Robert;Simon;M;1975.10.27
777642;Kristina;Vasquez;F;2000.10.20
359077;Charles;Rich;F;1994.10.22
1246;Jeffrey;Rollins;F;1961.10.30
237379;Melanie;Sanders;F;1984.10.24
889034;Keith;Mccoy;M;1985.10.24
785338;James;Durham;M;1994.10.22
737693;Dennis;Rodriguez;F;1979.10.26
143961;Darryl;Olson;F;1975.10.27
172963;Brandon;Lopez;M;1974.10.27
131089;Cassandra;Huynh;F;1970.10.28
414567;Hailey;Vance;F;1997.10.21
996996;Tara;Hoffman;F;2001.10.20
128870;Christie;White;F;1991.10.23
177230;James;Griffin;F;1990.10.23
65624;Alexandria;Ward;F;1989.10.23
442426;David;Moore;M;1973.10.27
794252;Jennifer;Prince;M;1975.10.27
257512;Elizabeth;Li;M;1997.10.21
733870;Kevin;Thompson;M;1991.10.23
871438;Joshua;Casey;F;1954.11.01
63009;Crystal;Brady;M;1988.10.23
10718;Natalie;Jacobson;F;1960.10.30
674213;Andrea;Gibson;F;1979.10.26
656332;Victor;Simpson;F;1971.10.28
468214;Olivia;Smith;F;1997.10.21
487652;Christopher;Allen;M;1991.10.23
218105;Jennifer;Fitzpatrick;M;1967.10.29
665301;Shirley;Adams;;1995.10.22
291549;Kristin;Castillo;;1966.10.29
988209;Zachary;Riggs;F;1997.10.21
903224;Lisa;Nichols;M;1954.11.01
142348;Joel;Sanford;F;2002.10.20
349817;Alyssa;Moore;F;1967.10.29
208959;Gregory;Bennett;;1989.10.23
624390;Connie;Bell;M;1951.11.02
72826;Taylor;Day;M;1958.10.31
186422;Lori;Davis;F;1958.10.31
771774;Joshua;Morrow;F;1957.10.31
665569;Derek;Woods;M;1975.10.27
556881;Cassie;Velez;F;1990.10.23
100274;Carol;Lucas;M;1954.11.01
449166;Kimberly;Hines;F;1977.10.26
546719;Stephen;Watson;M;1977.10.26
333390;Deborah;Reese;;1977.10.26
307939;Brian;Richards;F;1952.11.01
476692;Jason;Baker;F;1959.10.31
466177;Karen;Henry;M;1953.11.01
503409;Eric;Jackson;F;2004.10.19
551432;Kathleen;Koch;M;1973.10.27
267069;Anthony;Wolf;M;1998.10.21
562181;Billy;Roberts;F;1957.10.31
294773;William;Gibson;F;1979.10.26
118334;Dana;Shaffer;F;1992.10.22
651801;John;Parsons;M;1975.10.27
416195;Christina;Wu;M;1981.10.25
472634;Victoria;Nolan;M;1993.10.22
282158;Amanda;Snyder;M;1967.10.29
938387;Justin;Miller;F;1970.10.28
855682;Christina;West;;1948.11.02
79669;Bryan;Christian;M;1967.10.29
23141;Tyler;Morris;M;1964.10.29
486212;Kathleen;Ortega;F;1999.10.21
938924;Jill;Valentine;M;1977.10.26
453101;Christopher;Cobb;M;2001.10.20
697387;Erica;Miller;M;1980.10.25
187997;Calvin;Bell;;1963.10.30
677487;Mark;Larsen;F;1976.10.26
765181;Lori;Taylor;F;1983.10.25
164252;Susan;Morales;M;1999.10.21
254934;Taylor;Smith;M;1970.10.28
941351;Anna;Ryan;F;1977.10.26
12492;Emily;Cain;F;1949.11.02
122346;Linda;Clements;M;1989.10.23
889586;Nancy;Park;;1976.10.26
695328;Alicia;White;M;1948.11.02
434100;Travis;Miller;F;1981.10.25
172533;Jessica;Harris;M;2004.10.19
963351;Gary;Lucas;M;1950.11.02
123853;Jonathan;Smith;F;1975.10.27
910502;Joanne;Lane;F;1960.10.30
453534;Melinda;Mccoy;F;1996.10.21
277430;Shannon;Knight;F;1948.11.02
659489;Janet;Green;F;1965.10.29
129987;Brandon;Weiss;M;1958.10.31
988837;William;Dean;F;1954.11.01
917598;Cathy;Garcia;F;1953.11.01
519663;Kelly;Young;F;1980.10.25
953586;Joseph;Potter;F;1951.11.02
6659;Tanner;Johnson;F;1962.10.30
363791;Paul;Williams;M;1995.10.22
982668;Elizabeth;Holt;M;1970.10.28
376920;Nicole;Lopez;F;1961.10.30
201914;Claudia;Reilly;M;1961.10.30
409675;Amber;Harris;F;1963.10.30
850534;Sherri;Lewis;M;2002.10.20
518891;Bradley;Whitney;M;1963.10.30
593606;Gregory;Taylor;F;1977.10.26
925432;Michael;Cole;F;1967.10.29
38605;Jonathan;Hernandez;M;1993.10.22
196413;Yvonne;Foley;M;1991.10.23
237517;Julie;Deleon;F;1995.10.22
803509;Nathan;Pearson;M;1965.10.29
442856;Brooke;Solomon;F;1981.10.25
812315;Aaron;Marsh;M;1986.10.24
489161;Stephanie;Navarro;M;2000.10.20
323840;Brandon;Brooks;F;1949.11.02
39130;Kristen;Mendoza;F;1984.10.24
429777;John;Gallagher;F;1979.10.26
229741;Lisa;Allen;M;1976.10.26
608984;Sean;Sanchez;;1957.10.31
879970;Wendy;Chandler;;1952.11.01
929123;Tara;Roy;M;2003.10.20
338443;James;Ferguson;M;1963.10.30
456168;Ralph;Moyer;F;1967.10.29
949739;Stephen;Espinoza;F;1960.10.30
243600;Brandon;Bowen;;1974.10.27
269005;Erin;King;M;2000.10.20
389219;Frank;Howell;F;1963.10.30
358176;Alexis;Houston;M;1958.10.31
959078;Alexandra;Neal;M;1952.11.01
307644;Madison;Castillo;F;1963.10.30
604718;Drew;Hinton;F;1948.11.02
554257;Monique;Herrera;M;1998.10.21
372134;Zachary;Price;M;1990.10.23
72028;Heather;Hayes;F;1976.10.26
130249;Ralph;Reid;F;2004.10.19
290906;Adam;Hall;M;1983.10.25
476947;Julia;Perry;F;1991.10.23
709229;Andrew;Bailey;F;1997.10.21
586826;John;Thomas;M;1962.10.30
427345;Jillian;Palmer;M;1977.10.26
82718;Erica;Duncan;M;1984.10.24
474388;Sydney;Boone;M;1958.10.31
762861;Rodney;Davis;;1959.10.31
611377;Brittney;Jackson;M;1965.10.29
896912;Jeffrey;Reid;F;1951.11.02
222228;Robert;Smith;F;1950.11.02
165015;Briana;Payne;;1990.10.23
622638;Courtney;Poole;M;1955.11.01
568868;Jordan;Clark;F;1980.10.25
808679;Joe;Crosby;M;1954.11.01
416530;Nicholas;Martinez;M;1972.10.27
271235;Donna;Smith;F;2002.10.20
144950;Ricky;Rogers;F;1964.10.29
762715;Robert;Morris;F;1950.11.02
177511;Jason;Flores;F;1949.11.02
561534;Laura;Boyd;;1965.10.29
830480;Justin;Hall;M;1999.10.21
670454;Heather;Barnes;;1971.10.28
359992;Carmen;Miller;;1960.10.30
305364;Gordon;Jackson;F;1981.10.25
219895;Allison;Simmons;F;1972.10.27
371949;John;Castillo;F;2002.10.20
18399;Ronnie;Paul;M;1996.10.21
613765;Benjamin;King;F;2005.10.19
191686;Lindsey;Vega;;1997.10.21
930183;Brent;Werner;M;2003.10.20
469988;Laura;Moore;M;1949.11.02
163571;Hannah;Cox;M;1996.10.21
9955;Alexander;Powell;F;1967.10.29
469629;Monica;Romero;F;1991.10.23
29818;Michael;Harris;M;1959.10.31
355439;Samuel;Martin;M;1956.10.31
146027;Kenneth;Christian;;1993.10.22
97296;Mary;Smith;F;2000.10.20
382765;Andre;Alvarado;M;1950.11.02
322926;Christina;King;M;1965.10.29
473250;Peter;Phillips;F;1974.10.27
197148;Michael;Martinez;F;1970.10.28
911373;Paul;Best;M;1990.10.23
446417;Katrina;Figueroa;F;2001.10.20
150026;Jason;Lopez;F;1974.10.27
111960;Gilbert;Brown;F;1989.10.23
441444;William;Jones;F;1983.10.25
679158;Jessica;Hayes;F;1997.10.21
810781;Taylor;Hunt;M;1966.10.29
218750;Brian;Castillo;F;1995.10.22
220455;John;Cohen;M;1986.10.24
593775;Christopher;Nguyen;;2003.10.20
754978;James;Ortega;M;1973.10.27
145217;Heather;Jimenez;F;1956.10.31
225931;Colleen;Anderson;F;1957.10.31
735194;Tonya;Campbell;F;1949.11.02
402896;Tina;Olson;F;1992.10.22
530817;Michael;Foley;M;1990.10.23
11087;Ashley;Hernandez;F;1984.10.24
578867;Donna;Boyd;M;1974.10.27
824726;Debra;Young;M;1992.10.22
291192;Linda;Nguyen;M;1970.10.28
551271;Michael;Smith;M;1973.10.27
686517;Marc;Barajas;;1991.10.23
942962;Denise;Smith;M;1958.10.31
400906;Margaret;Dennis;M;1976.10.26
145001;Cameron;Cowan;F;1968.10.28
279351;Sandra;George;M;2000.10.20
261727;Mary;Griffin;F;1973.10.27
933784;Catherine;Rogers;M;1979.10.26
114386;Amy;Richard;F;1989.10.23
313838;Zoe;Haynes;;2004.10.19
425570;Dustin;Kelly;F;2000.10.20
558372;Steven;Graham;M;1951.11.02
214860;Melissa;Henderson;M;1963.10.30
269210;Ashley;Becker;M;1948.11.02
401786;Chad;Smith;M;1986.10.24
170045;John;Brown;F;1968.10.28
722997;Reginald;Reynolds;F;1999.10.21
708302;Darren;Caldwell;F;1983.10.25
972056;Daniel;Davis;F;1992.10.22
780259;Susan;Valenzuela;F;1999.10.21
420898;Kevin;Williams;F;1949.11.02
241226;Tonya;White;F;1962.10.30
537004;Jonathan;Rodriguez;F;1948.11.02
74597;Samantha;Jones;F;1996.10.21
883524;Lynn;Ryan;F;2000.10.20
634146;Anthony;Wilson;F;1966.10.29
124890;Jennifer;Moore;M;1992.10.22
56799;Steven;Black;F;1968.10.28
449256;Shaun;Branch;M;1986.10.24
165940;James;Madden;M;1966.10.29
927239;Samantha;Newman;F;1999.10.21
353900;Cathy;Chapman;M;1968.10.28
647296;Victoria;Jones;F;1960.10.30
409295;Susan;Navarro;F;1952.11.01
861037;Michael;Jackson;F;1999.10.21
290848;Carol;Moore;F;1979.10.26
79488;Mario;Ortiz;F;1949.11.02
701797;Stephen;Shaffer;M;1969.10.28
896644;April;Sutton;M;1976.10.26
512527;Angela;Davis;M;2000.10.20
127643;Stacy;Leon;M;1955.11.01
887778;Jonathan;Berry;F;1988.10.23
660933;Aaron;Taylor;F;1999.10.21
258291;Shawn;Humphrey;F;1982.10.25
711524;Richard;Anderson;M;1975.10.27
455874;Joshua;Maynard;M;1948.11.02
66871;Andrew;Hutchinson;F;1992.10.22
612887;Mark;Gonzalez;M;1972.10.27
821687;Kristin;Hill;F;1985.10.24
625237;James;Garner;F;1989.10.23
193646;Jacob;Banks;M;1978.10.26
770334;Samantha;Holmes;M;2000.10.20
572131;Stacey;Baldwin;F;1956.10.31
940908;Christopher;Simon;M;1954.11.01
939902;Bryan;White;M;1993.10.22
708149;Stephen;Foster;M;1986.10.24
917881;Kenneth;Crosby;M;1957.10.31
634850;Melissa;Ortiz;;1977.10.26
629929;Katie;Brown;M;1957.10.31
812119;Brandy;Jimenez;M;1975.10.27
524398;Kathleen;Smith;M;1996.10.21
369714;Christina;Bullock;;1964.10.29
179770;Michael;Lewis;M;2004.10.19
700315;Joanna;Smith;M;1958.10.31
456346;Robin;Perry;F;1953.11.01
15677;Traci;Wilkinson;M;1980.10.25
58763;Melissa;Moreno;F;2004.10.19
107534;Nathaniel;Cross;F;1985.10.24
271724;David;Taylor;F;1967.10.29
247878;Alan;Becker;F;1979.10.26
117393;Desiree;Snyder;F;1988.10.23
773662;Linda;Hurley;F;1967.10.29
169217;Courtney;Reyes;M;1979.10.26
242274;James;Young;F;1979.10.26
294601;Jorge;Gillespie;F;1974.10.27
578719;Christopher;Wilson;;1992.10.22
328810;Elizabeth;Leach;M;1965.10.29
933503;Patricia;Snow;F;1990.10.23
345926;Emily;Wood;F;2001.10.20
13464;William;Murray;F;1987.10.24
672788;Jennifer;Maxwell;M;2002.10.20
242386;Kyle;Watts;F;2001.10.20
853516;Richard;Rodriguez;F;2005.10.19
673275;Samantha;Molina;F;1995.10.22
627942;Cassandra;Hart;M;2002.10.20
878964;Rachel;Medina;F;1977.10.26
18794;Chad;Williams;F;1962.10.30
896231;John;Caldwell;F;1999.10.21
113975;Leah;Thompson;F;1993.10.22
549577;Lauren;Chandler;M;2000.10.20
409712;Monique;Watson;M;1961.10.30
941692;Danielle;Fox;;1996.10.21
263359;Jessica;Matthews;M;1967.10.29
780508;Jonathan;Johnson;M;1984.10.24
539241;James;Davis;F;1991.10.23
10487;Renee;Stewart;M;1999.10.21
363989;John;Wells;M;2003.10.20
539847;Laura;Rodriguez;M;1949.11.02
509151;Riley;Freeman;M;1953.11.01
563954;Mary;Lane;M;1988.10.23
610636;Christian;Wade;F;1971.10.28
858879;Micheal;Frazier;M;2002.10.20
555985;Teresa;White;F;1975.10.27
795588;Morgan;Larson;F;1995.10.22
725195;Danielle;Hill;M;1992.10.22
524658;Ronald;Brewer;;1980.10.25
949666;Taylor;Johnson;F;1969.10.28
748478;Brian;Smith;M;1972.10.27
722354;Cassandra;Lawson;M;1991.10.23
406976;Dorothy;Walters;M;1966.10.29
953246;Michael;Price;F;1972.10.27
206507;Michelle;Soto;F;2004.10.19
308368;Michael;Lee;M;1960.10.30
390446;David;Pruitt;F;2004.10.19
258742;Alicia;Figueroa;F;1956.10.31
858425;Colleen;Martinez;;1956.10.31
254860;Timothy;Park;F;1966.10.29
630714;Jaclyn;Chavez;F;1967.10.29
957631;Nina;Rocha;M;1959.10.31
831267;Monica;Jefferson;M;1956.10.31
165254;Robin;Cohen;F;1972.10.27
259620;Amanda;Harrington;F;1996.10.21
689159;Jerry;Reed;F;1991.10.23
489244;Amber;Stephens;M;2005.10.19
443629;Angela;Wells;M;1969.10.28
448583;Cristina;Miller;M;1988.10.23
570326;Jody;Bryan;M;1985.10.24
202345;William;Holt;F;1957.10.31
876436;Shane;Farmer;F;1966.10.29
620764;Samantha;Yang;F;1970.10.28
367161;Margaret;Rose;M;1968.10.28
316248;Amy;Mclean;M;1970.10.28
886987;Jessica;White;M;1993.10.22
748666;Dakota;Francis;F;1979.10.26
279688;Kathleen;Alexander;M;1998.10.21
985896;Austin;Young;F;1981.10.25
711812;Christian;Lee;M;2003.10.20
500236;Alexandra;Gray;M;1974.10.27
47728;Bruce;Schneider;M;1993.10.22
473313;Michael;Fuller;M;2001.10.20
428379;Samantha;Sanchez;M;2005.10.19
968579;James;Price;F;1993.10.22
705386;Ian;Lee;M;1972.10.27
389566;Martin;Williams;F;1972.10.27
789540;Travis;Cooper;;1976.10.26
409861;Melissa;Carter;M;1969.10.28
457021;Jessica;Moon;;1970.10.28
80294;Monica;Martinez;F;1976.10.26
788353;Andrew;Scott;M;1965.10.29
345158;Charles;Travis;F;1961.10.30
197846;Robert;Yates;M;2001.10.20
829844;Christopher;Wilson;F;1953.11.01
819921;Denise;Garrison;F;1970.10.28
617038;Trevor;Williams;F;1996.10.21
176383;Brianna;Brown;F;1991.10.23
556135;Mike;Walker;M;1981.10.25
484959;Derrick;Hayes;F;1978.10.26
289922;Cameron;Torres;M;1997.10.21
648912;Joshua;Sanchez;M;1997.10.21
563682;Alisha;Torres;F;1989.10.23
703941;Brandi;Williams;;2005.10.19
405744;James;Ortiz;M;1951.11.02
595071;Teresa;Lopez;M;2001.10.20
302146;Brenda;Estrada;F;1985.10.24
911272;Shannon;Baker;F;1957.10.31
855641;Sherri;Williamson;F;2005.10.19
729230;Steven;Heath;M;1975.10.27
931156;Charles;Richards;M;1958.10.31
790518;Morgan;Brown;;1997.10.21
194582;Amber;Welch;F;1956.10.31
674666;Craig;Maddox;F;1987.10.24
910911;Corey;Kramer;M;1948.11.02
487023;John;Williams;F;1971.10.28
182529;Donna;Snyder;M;1984.10.24
629783;Katrina;Faulkner;F;2003.10.20
887082;Katie;Obrien;M;1980.10.25
318646;Mike;Mercer;M;1995.10.22
16117;Pamela;Hart;F;1967.10.29
251746;Jamie;Ortega;F;2004.10.19
277748;Sara;Fuller;F;1985.10.24
173157;Jacob;Duncan;F;1949.11.02
521488;Sharon;Shea;F;1949.11.02
511960;Christopher;Richardson;F;1973.10.27
313508;Tyler;Peterson;M;1980.10.25
895385;Jennifer;Stephenson;M;1983.10.25
257894;Brianna;Hoffman;F;2001.10.20
511793;Shawn;Foster;M;1948.11.02
328794;Taylor;Donaldson;M;1982.10.25
710344;Andrew;Brown;M;1996.10.21
880854;Mary;Christensen;M;2003.10.20
795587;Joel;Turner;F;1989.10.23
174799;John;Brown;M;1975.10.27
99770;Edward;Owen;M;1965.10.29
268082;Patrick;Hall;F;1978.10.26
618109;Joseph;Garcia;M;1953.11.01
47686;Amber;Rogers;F;1956.10.31
696493;Hannah;Daniels;F;1955.11.01
917900;Teresa;Gomez;F;1955.11.01
768566;Dustin;Michael;F;1981.10.25
707275;Joel;Moore;M;1976.10.26
139757;Ashley;Chung;M;1953.11.01
603041;Stacie;Yoder;M;2001.10.20
732447;Jennifer;Chapman;M;1978.10.26
225486;Anthony;Gonzalez;F;1995.10.22
750529;Christopher;Baker;;1951.11.02
571084;Peggy;Gomez;M;1958.10.31
394710;Matthew;Pennington;M;1994.10.22
540127;Gregory;Young;F;1986.10.24
566582;Angie;Gillespie;;1970.10.28
461988;Shawn;Singleton;M;2001.10.20
728357;Nicole;Thomas;M;1959.10.31
329151;Jack;Smith;M;1990.10.23
103225;Ann;Mcdonald;F;1948.11.02
551862;Amanda;Owens;;1991.10.23
648555;Lawrence;Matthews;M;2000.10.20
644358;Kimberly;Rogers;M;1966.10.29
470351;Scott;Hudson;M;1960.10.30
975636;Mary;Garcia;F;1955.11.01
550671;Nathan;Reid;M;1966.10.29
1704;Maria;Wade;M;2000.10.20
99442;Jermaine;Fitzgerald;F;1967.10.29
982464;Theresa;Perkins;M;2000.10.20
418136;Kenneth;Baxter;F;1974.10.27
455017;Eric;Floyd;F;1981.10.25
56195;Lindsay;Ayala;F;1977.10.26
167540;Michael;Miller;M;1961.10.30
141209;Donald;Powell;F;1960.10.30
685309;Micheal;Carpenter;M;2005.10.19
429251;Megan;Boyer;M;1967.10.29
548756;Courtney;Price;M;1949.11.02
383899;Christopher;Walker;M;1948.11.02
986837;Ebony;Decker;F;2000.10.20
702118;David;Prince;M;1986.10.24
733355;Megan;Evans;F;1968.10.28
325448;Nancy;Martin;M;1968.10.28
860587;Matthew;Cruz;M;1997.10.21
113437;Joanna;Lopez;M;1971.10.28
940346;Michael;Sanchez;M;1979.10.26
487622;Keith;Johnson;F;1961.10.30
72451;James;Williams;F;1965.10.29
242343;Darryl;Schultz;M;1988.10.23
278285;Cynthia;Knight;F;1981.10.25
660403;Christopher;Rogers;F;1990.10.23
840492;Lucas;Baldwin;F;1986.10.24
164201;Rachel;Schwartz;F;1978.10.26
353396;Elizabeth;Mcclure;F;1994.10.22
954816;Matthew;Taylor;M;1992.10.22
712214;Jasmine;Gamble;M;1954.11.01
473363;Adrian;Molina;F;1985.10.24
17537;Micheal;Edwards;M;2002.10.20
34614;Rickey;Daniel;;1988.10.23
622450;Mary;White;;1992.10.22
89538;Hunter;Macdonald;M;1967.10.29
319116;Joshua;Turner;F;1973.10.27
197903;Virginia;Lewis;F;1948.11.02
683833;Andrew;Thomas;;1973.10.27
420464;Ashley;Knight;M;1986.10.24
448775;Anthony;White;F;1986.10.24
344728;Amy;Campbell;M;1953.11.01
428703;Thomas;Turner;F;1962.10.30
999639;Paul;Strickland;M;1956.10.31
77989;Austin;Lin;F;1996.10.21
731900;William;Sawyer;M;1998.10.21
618193;Nathaniel;Day;F;1986.10.24
802152;Cheryl;Andrews;;1983.10.25
90713;Edward;Smith;M;1968.10.28
833635;Jason;Bryant;F;1969.10.28
61456;Michael;Woods;F;1951.11.02
686454;Austin;Anderson;M;1982.10.25
159928;Elizabeth;Williams;;1958.10.31
426385;Jesse;Harris;M;1972.10.27
947775;April;Lee;M;1949.11.02
78644;Kim;Anderson;;1977.10.26
62934;Emily;West;F;1948.11.02
873156;Lori;Chavez;M;1992.10.22
514596;Mark;Reilly;F;1991.10.23
276479;Michael;Black;M;1959.10.31
404685;Erik;Harris;M;1952.11.01
749921;David;Williams;F;1957.10.31
67579;Mason;Peters;M;1960.10.30
106293;Elijah;Franklin;F;2005.10.19
2928;Tanner;Wheeler;M;1996.10.21
990800;Steven;Cuevas;F;1952.11.01
777612;Alejandra;Dunn;M;1967.10.29
488067;Robin;Thompson;F;1949.11.02
137282;Belinda;Spears;M;1958.10.31
706367;James;Mclaughlin;M;1949.11.02
407774;Juan;White;;2004.10.19
99195;Jason;Williams;F;1961.10.30
198048;Brian;Harmon;F;1958.10.31
66768;Madison;Singh;M;1957.10.31
640085;Alyssa;Cantu;F;1967.10.29
147041;Antonio;Wright;F;1949.11.02
143592;Jon;Martinez;F;1980.10.25
580041;Jo;Freeman;F;1975.10.27
385345;Mary;Cook;F;1987.10.24
982196;Brittany;Villegas;M;1979.10.26
824530;Tommy;Foley;F;2004.10.19
390278;Brandon;Jackson;F;1953.11.01
781225;Edward;Buck;M;1957.10.31
491564;Krystal;Richmond;F;1989.10.23
123776;Warren;Johnson;M;1979.10.26
734200;Billy;Miller;;2004.10.19
847655;Lisa;Ruiz;;1993.10.22
246066;Samantha;Mays;M;1976.10.26
723540;Steven;Richardson;F;1974.10.27
372176;Max;Morris;F;1999.10.21
917980;Austin;Owens;M;1979.10.26
506468;Lisa;Fox;M;1995.10.22
804149;Christopher;Short;F;1979.10.26
977752;Amanda;Ball;M;1978.10.26
343230;Mario;Alvarez;F;1951.11.02
274710;Henry;Hopkins;M;1955.11.01
904621;Peter;Graves;M;1963.10.30
686082;Kathy;Bauer;F;1975.10.27
582968;David;Mckinney;M;1986.10.24
692561;Christopher;Rodriguez;F;1972.10.27
644576;Bruce;Ramirez;M;1981.10.25
344202;Valerie;Preston;M;1992.10.22
265450;Logan;Rodriguez;M;1950.11.02
799269;Janice;Bartlett;M;1962.10.30
285936;Kristine;Wang;F;1992.10.22
857152;Christopher;Mcclain;F;1984.10.24
68213;Juan;White;F;1998.10.21
17294;Katie;Lee;F;1949.11.02
779710;Brandon;Montoya;F;1978.10.26
85450;Christian;Mcmillan;F;1986.10.24
743569;Timothy;Graves;M;1948.11.02
698500;William;Michael;M;1960.10.30
674485;Teresa;Edwards;M;1998.10.21
437341;Alan;Liu;F;1995.10.22
302332;Michael;Wood;F;1969.10.28
762884;Thomas;Phillips;;1962.10.30
654667;Kathleen;Moore;M;1951.11.02
596926;Robert;Henderson;M;1953.11.01
